"X1","X2","X3","X4","X5","X6","X7","X8"
0.000607509780511112,0.000917568851807126,0.205076396194997,0.630829670345535,0.640321624859513,0.348035006250726,0.332501510415252,0.362520490459749
8.87760721750035e-06,1.36089011681344e-05,0.0155671742023764,0.452803137993011,0.459952917543,0.0743557784432053,0.299403714308223,0.905973378794809
6.23173526350519e-05,9.15348096531169e-05,0.0635023603537445,0.761143312988591,0.772604787763356,0.208827268302906,0.42059155743512,0.346482197888637
0.00197157561374793,0.00306527379596828,0.0061479322343276,0.500562370678683,0.501926777000668,0.0642920264027894,0.314507867293534,0.898760737000962
0.00124369492028897,0.00194231403041036,0.0159917302698871,0.539472139901624,0.543489836843382,0.146282886595274,0.29309937219255,0.897580486525582
0.000538035206076038,0.000847408155806373,0.0298694122434071,0.562214780552817,0.573320549793783,0.196154923455446,0.312800441303901,0.905448823027994
7.44449899376186e-07,1.04696443546062e-06,0.00452511024838117,0.610949344999002,0.620065084945227,0.118866663666434,0.282066773490238,0.897449347583831
0.00188566103565905,0.00291292049965929,0.0179599160353534,0.816147843116469,0.831588940511829,0.131933585036082,0.748798234784209,0.165117041505474
9.07408925371424e-06,1.31434572497464e-05,0.0106808327007762,0.290275385764049,0.297374466996192,0.113585030113239,0.748627492185208,0.179699691823567
1.10978426059988e-05,1.72426404646995e-05,0.00317182092407361,0.584217543716425,0.583288443390271,0.0970955089646694,0.722267461714235,0.327650645859286
5.76231113779301e-05,8.38711877376698e-05,0.00346767796278112,0.583484274755965,0.590756361529847,0.0894360560882788,0.723777877012785,0.344292177562226
0.0010750239948033,0.00165486646006986,0.00356761621578161,0.48261451459676,0.493550600040092,0.107484198751832,0.734863011899447,0.327008065045045
3.73520605278323e-06,5.75703865481166e-06,0.0082438568375149,0.485001788626958,0.490696176147345,0.11495535938668,0.678163334996976,0.508792866041548
0.00110474360801489,0.00174412184146101,0.105877783370592,0.593580950608114,0.603467121223071,0.28918019017967,0.735572250387438,0.180302930955395
0.000200091469505179,0.000308089833760342,0.0143917630480043,0.601876500097396,0.600195810596749,0.0896613115205445,0.168299666395213,0.829650514720327
0,0,0.118362251903907,0.697032734062049,0.708823165554537,0.249484158550936,0.157674223121108,0.725893384040502
8.70278628255273e-06,1.39089407239827e-05,0.109368580148571,0.703475491525376,0.717465610822188,0.2091303366566,0.152814626073685,0.74086945118366
5.58158297992348e-05,8.87184884229377e-05,0.0904919662790352,0.484819754494856,0.493723343044541,0.290257817582343,0.155323228873876,0.770506852009737
0.00155094945328025,0.00240114382696206,0.0293230164825505,0.918686540243433,0.933066401738329,0.130322376586505,0.155835456670785,0.785207527375256
5.05806573490245e-07,5.56590717756639e-07,0.023936120215773,0.538296103699209,0.547880378175543,0.0879707993862547,0.156334550421559,0.799239394138072
0,0,0.0385149106509018,0.600265146871022,0.610483214864839,0.155461659004115,0.156492158974425,0.814163005704678
7.49133302351742e-05,0.000113017791289763,0.00910030332570964,0.627496389764423,0.637914208981584,0.0952682375909326,0.758281016049754,0.357917513605653
0.00412763378639993,0.00636995917143746,0.00996079616357912,0.46654360033549,0.471916241843658,0.105532287910141,0.755050040715531,0.166061241885816
0.000122975468293695,0.000166889224679864,0.0646545083871119,0.816634283609228,0.831638038849104,0.116249955627987,0.802634689642447,0.350560618975918
0.000168735163025935,0.000252848637749676,0.00122263781915229,0.639582872190997,0.64606013458969,0.0793251195315248,0.739762011085086,0.37457215920273
0,0,0.0133582435453661,0.618484328796155,0.623969752122483,0.105529772844038,0.801649636186846,0.175831093043236
2.01579357227463e-05,2.73181051483742e-05,0.0422134957306135,0.578267935570908,0.588386059117185,0.110199246333394,0.73641282933612,0.212576224509871
0,0,0.0944922799267009,0.700145101825697,0.709664836136462,0.241078848056332,0.140481756809948,0.536633663366465
0.00053765761953904,0.000823652332539178,0.00325705647273304,0.233380375853591,0.237971714571683,0.0498247670549379,0.373611074627587,0.559897711625561
0.00148841626118326,0.00230003775228108,0.00290467205375638,0.502954535219048,0.505882178035306,0.0802799425952847,0.34274606635314,0.571306799554116
1.20746634672048e-05,1.84825641741069e-05,0.0198226104124371,0.728058271410797,0.739097014467861,0.154878153253938,0.139693714045523,0.662841780866795
7.72184426418434e-05,9.99300579554895e-05,0.029817936149448,0.684213521189485,0.693310308446507,0.129862127804817,0.366256008826015,0.577732607697833
1.78591375714394e-05,1.91666818554078e-05,0.00399494507132132,0.160974995728223,0.162923455659597,0.075417088268879,0.354435367359185,0.578519441348149
0.00179161109211692,0.00275364029830962,0.0311152043773129,0.561499017156879,0.565318657081797,0.0975461008107981,0.352859281830337,0.555701265490854
1.69906410927684e-05,2.54460009447323e-05,0.10983580784073,0.87925770676616,0.892579881024983,0.180346124595491,0.440620977698338,0.0523637794244073
0.00199426345991431,0.00302368241682243,0.202585046305915,0.323367965038316,0.328461015055119,0.394400347579947,0.294018755417758,0.296951019605255
0,0,0.0052615915906628,0.647752435637869,0.650778561023111,0.109547782679775,0.695250728939528,0.507888007343806
0,0,0.0038717712850714,0.690223408672323,0.699708510853286,0.118069042142615,0.365073944679332,0.307573273883679
5.34976128058496e-05,7.72902215087699e-05,0.0727721990036898,0.62546241634604,0.63561583143302,0.249929188015222,0.098321468911714,0.641334994426631
0.000104166005514662,0.000146962418171065,0.238276321696944,0.722337946845998,0.733671792302832,0.236639304567199,0.0981901284509299,0.655498000131197
1.94484408936392e-05,3.08991317347398e-05,0.105793745948974,0.633508108620297,0.644720601997838,0.293501406984687,0.105019832409553,0.66257950298348
0.00102839863652819,0.00157479403253613,0.0541259722644387,0.613361861137703,0.624594039505195,0.116459612274792,0.0924111481782993,0.665071142875992
7.87939652006936e-06,1.23136471623158e-05,0.0855473012836123,0.741380791352506,0.75676362447456,0.25021045886695,0.110010769917759,0.668480755360383
0.000210409243023147,0.000311109819160711,0.0654931673651219,0.790337011271921,0.806240095555467,0.130506830326326,0.0979274475294552,0.671759228903024
9.11143310882001e-05,0.000133834684662913,0.00774815396651459,0.531836028299031,0.540673701586843,0.208112782515897,0.0962200215398228,0.59843944659373
0.000605578495859127,0.00090258927230917,0.317417296963809,0.638269828852001,0.651095793250248,0.29193607012373,0.0847934014552522,0.596341223526469
0.000157482993827574,0.000239946654383715,0.18722432619201,0.665953014082566,0.692457211903756,0.204349997793562,0.103181065959136,0.606570060979643
0.000673904805440386,0.00105161836653325,0.00475169603371595,0.441074916173661,0.445621747122257,0.0791970075611323,0.704707242112991,0.490328503048986
2.33533084964781e-05,2.76853660402553e-05,0.107542203105912,0.543777255132494,0.553590943128749,0.298000195823297,0.0904410412670989,0.603422726378566
0,0,0.0950563012155787,0.522710530144655,0.530674277849898,0.189529388868033,0.130762562715009,0.614320372434629
8.65435175280717e-05,0.000114394787734947,0.0477968776007066,0.624295205425782,0.635600628028466,0.100385963267845,0.110010769917759,0.6108976460561
0.0018159991537517,0.00280035624502887,0.168211437611642,0.73926697098941,0.751346717473302,0.20971180694768,0.131550605479527,0.642777522785512
0.000138451034098634,0.000214539257584973,0.0333536730401677,0.356075051859153,0.359877185492039,0.0899463788629413,0.115658409729699,0.66126811356635
2.10016134546374e-05,3.24358822069209e-05,0.011528294739756,0.459222636949181,0.466934481299925,0.12432050304842,0.12143739000233,0.669136450068949
0.00229263853988433,0.00357313189472412,0.0217612329506243,0.569344641871365,0.575579204529225,0.203335489193934,0.406800809057183,0.28804668546335
1.11403105735414e-05,1.53760981483959e-05,0.0125609057804698,0.587742968905037,0.596654266080146,0.136399630250445,0.431926239197216,0.290525211461537
4.99730352415341e-07,6.52066522675153e-07,0.0355114011441485,0.603851742516483,0.610562918935995,0.155762198754092,0.430612834589749,0.305475050816419
0.000188172317863079,0.000279937676699286,0.0151108849018083,0.480143021726355,0.487522456242643,0.111607790823764,0.70674301925449,0.477542456232426
2.35186870075891e-05,3.60583005535811e-05,0.0302174577686359,0.497435013891349,0.504697283966092,0.24210885289832,0.428117365835693,0.318588944987355
0.000182327803855548,0.000289116894737898,0.158980605227263,0.50757887378654,0.512418369279511,0.231753635395691,0.409926712022891,0.269516752999913
3.69540379421488e-05,5.65770916132691e-05,0.0571505431308716,0.70011844010557,0.712281166051566,0.280533273169768,0.424308492474169,0.285673070618451
0.00208409024714801,0.00319835687124678,0.00600964737659405,0.538596468022827,0.53989972753,0.186749285290871,0.429168089521591,0.289607238869657
1.37568960594401e-06,2.04191150723897e-06,0.0629636681100556,0.34023585187594,0.342168381947861,0.131039717608963,0.415902702986604,0.290000655694722
0.000942780936859985,0.00147848701089436,0.00781689819811184,0.683194065043727,0.690445148638238,0.0841635847272892,0.239210381149961,0.816103862041913
1.24421585802296e-05,1.01736456693248e-05,0.333873119359818,0.422028866151482,0.427679231658,0.297491736163386,0.363891880532649,0.334194479050616
2.48100574949595e-05,3.55008221417384e-05,0.136253932516734,0.353160116313118,0.35897630905255,0.252505838783764,0.37111560587353,0.327506393023398
6.75384573331215e-05,9.6392135030102e-05,0.125937230357042,0.404571126068318,0.410931425833554,0.255024938611633,0.653917885943935,0.19411186151731
0.00038179023048567,0.000567694668252531,0.0186132253339069,0.619610664154931,0.626764774029169,0.108281331803898,0.697339042265285,0.480335715690851
3.35585170157514e-07,9.14325566710865e-08,0.0149885394988594,0.617131372807694,0.624472518911499,0.193828700370853,0.387401823005523,0.357143793849661
0.000120771025086784,0.000188176936742269,0.0731722793117617,0.642846963816797,0.646203861740052,0.319645721377608,0.352071239065819,0.371175660612477
0.000154272732395991,0.000221776131320022,0.110274517203731,0.648681980775494,0.658673791615815,0.209907380998202,0.310042291628277,0.362258212576248
0.000106105245533876,0.000140087315200783,0.064105410261315,0.587060617931288,0.595961569372588,0.347514175816392,0.326223436391754,0.355334076453991
3.33044508526362e-05,5.05662157136481e-05,0.159767746719886,0.260531221904745,0.262590293659333,0.423698758570834,0.318316740655057,0.327768670906898
2.08722630938219e-06,2.41802048596541e-06,0.0103546796824534,0.547831963771748,0.548677846037477,0.0817645814056463,0.310042291628277,0.348357484755182
0,0,0.0301253285806606,0.251389927993588,0.255307142038202,0.341773552274645,0.332540912553469,0.346757589666275
0.000255785955066008,0.000368969741406028,0.155564431005556,0.395754237895978,0.401784784056082,0.288143891689341,0.318316740655057,0.364356435643695
0.00281546925414379,0.00431242102180851,0.0211359544497316,0.514504886322252,0.514793075863573,0.115205179907369,0.685807349812105,0.476860533735585
1.083475179477e-05,1.53111723573525e-05,0.0185953658367898,0.572422460261602,0.581656486349138,0.0823325968000541,0.332107489032994,0.909658383056839
0,0,0.0351976911695796,0.688243109715822,0.698591989411603,0.0798703144826782,0.320680868948423,0.913854829191546
0,0,0.0185785913024533,0.437183201636463,0.4420105778551,0.079013829115879,0.334602957787143,0.929722641138308
2.09096677909832e-06,2.67539991406158e-06,0.00472826133198499,0.592499780953302,0.600089113242393,0.297215898479635,0.32829861567147,0.85915677660484
0,0,0.00600656048979811,0.51511898989169,0.515917457252946,0.22692127696825,0.302161863983755,0.854698052586818
5.67142329419388e-05,8.73328936493258e-05,0.00579450619211531,0.449182629989931,0.452297839512784,0.200181192929234,0.293230712653334,0.877778506327427
0.000266892780488353,0.000368735024915979,0.0297498646254533,0.691507240638325,0.695619354781852,0.178910951806246,0.748640626231249,0.16741197298536
0.000313767142933575,0.000468342205830729,0.0179735603132706,0.304198798045905,0.308726228988269,0.103727017815317,0.754721689563665,0.148357484755108
0.00206316670700543,0.00322092141068593,0.00868652814479448,0.845385802544263,0.849087342572997,0.11022916901351,0.746420972444709,0.329158743689042
4.71862060295279e-06,5.25243158885867e-06,0.0111796662450878,0.376006867423988,0.381179115259028,0.0656009877536155,0.758333552234012,0.324962297554335
0.000372203503245234,0.000542235228582477,0.0559016126849021,0.560890377742362,0.569230446134533,0.107419880304611,0.786821298169052,0.3360828798113
3.37343660991141e-05,4.59299614841356e-05,0.0279050407264047,0.577873286519484,0.586479169996905,0.067293771440016,0.810515117286968,0.343111927086845
0.0029077727923157,0.00455053861686103,0.0276034946330404,0.488115278439506,0.494956245612137,0.0802102974308759,0.779151015261747,0.32384761654983
0,0,0.0134695781992503,0.364527239810688,0.365168967288961,0.100174227796485,0.736058210092171,0.341630057045551
2.19142745350091e-05,3.23201754178813e-05,0.00373214718304348,0.671107264697098,0.675631229393262,0.131209596439823,0.749678215871107,0.343269293816871
4.22428849961292e-05,6.4942215089819e-05,0.0106529798283093,0.811929461239224,0.818460779852096,0.085785026485579,0.253106201896506,0.719795423250974
0.0020110424931799,0.00310265281419872,0.00996911501316908,0.46474165549539,0.4727647578413,0.0844191324584467,0.188171478105471,0.785351780211144
0.00458376753384098,0.00711911289456583,0.0339366534725427,0.559010563831698,0.608604149587439,0.206788626407385,0.188539231395555,0.815238345026584
2.4095251518425e-05,3.65242725095625e-05,0.0188561904958121,0.688801538550438,0.70208050771148,0.08382335281471,0.188815046363164,0.826240902235935
0.000130615035128041,0.000194891295988268,0.0045652425426523,0.594305658155539,0.604023003034998,0.0882229140869591,0.188828180409205,0.791239918693909
0.000560637737975621,0.000848262243199739,0.00434377106096852,0.300137941888788,0.302327820747685,0.0690995131978476,0.188486695211297,0.803226017966015
2.16257773349557e-06,2.04542914163677e-06,0.00311769375846978,0.636581575585695,0.646196065570772,0.10161899742076,0.197089495389944,0.804353812864845
2.69070957663241e-06,4.1389215604554e-06,0.0105955434188397,0.530731871719726,0.538773596997455,0.0678173342674869,0.19707636134381,0.816680873385465
0.000294146208801885,0.000448913865181634,0.00336187883511522,0.424071524933271,0.42763730565868,0.0595630977133853,0.366518689747489,0.566192380827529
0.000305103694861765,0.000456814307847775,0.0199950616873717,0.377351524119199,0.378658707304716,0.102648838879477,0.349313089390288,0.576158940397388
0.000448690653520014,0.00068305098616791,0.0246738460702392,0.54192645160394,0.546188937320829,0.0831528527700483,0.36599332790454,0.582191331716041
0.000179577899673407,0.000271192704030773,0.0155842667265921,0.609048453309068,0.616066552637883,0.0703441923538091,0.675313246998784,0.478355517671017
3.60496094249747e-05,5.53372064862195e-05,0.0035152488523663,0.500055257744751,0.4994904311733,0.107320984628867,0.354435367359185,0.582584748541106
0,0,0.00501020468566744,0.221836970483243,0.224846444103573,0.0537144478477875,0.349707110772547,0.589797390335139
0.00145234534127673,0.00225914492250328,0.0100849020975497,0.58648334098581,0.595222497037778,0.065301619591988,0.341826683127932,0.611435315717053
2.83785611022085e-05,3.62529619638351e-05,0.0166743053422733,0.60753048053781,0.549436774384374,0.15509625444082,0.36599332790454,0.59110877975227
3.62491401094933e-05,3.94595433640971e-05,0.0262215885951647,0.469823484838096,0.463539494587979,0.101372085648488,0.358769602563752,0.591764474460835
0.00116420373990284,0.00178612710363307,0.135358914822877,0.478784882010916,0.486935595769713,0.208229670692988,0.104625811027294,0.676873647629797
3.87534681114036e-05,6.08124123246762e-05,0.0437223707799428,0.764690618080785,0.778906232839654,0.208919512516733,0.104100449184345,0.647367385745284
0,0,0.0539267708958022,0.724445106679798,0.735547150773553,0.214849331639165,0.0920171267960405,0.64920333092923
0.00069226158430001,0.00106010872813796,0.0249982725409174,0.535902321209533,0.54324742036376,0.0785904550770522,0.695815492920694,0.49198085371463
2.75587463239084e-06,3.95904230008709e-06,0.00776275763652209,0.340225565483013,0.34614970305506,0.0507957201067596,0.23517822900518,0.817192315258142
9.66977071796222e-06,1.52615954532463e-05,0.015466041194461,0.477162241775633,0.479715167225052,0.0925573399928464,0.246998870472009,0.753065372762529
1.14452733120937e-05,1.77187360505343e-05,0.0612004071104004,0.5440074267351,0.551853923232162,0.217521783040403,0.252909191205424,0.744541341551365
6.86907316172697e-06,1.06043550171358e-05,0.0309279939947458,0.561079257061437,0.569597665594562,0.130722109847625,0.126428327510536,0.678185037046742
0.000496429142861494,0.000758005308338846,0.068704298780472,0.551143353590975,0.560416575940771,0.271534062750146,0.0987154902938794,0.684479706248895
1.63669019307896e-07,4.81635989313717e-08,0.315476366320671,0.579014667966365,0.588804847927662,0.200751408547034,0.0804591662506859,0.699036128778526
0.000170815639041478,0.000244779173488188,0.201853235363703,0.55981163217343,0.5696016864782,0.322431374905073,0.107777982085084,0.703494852796548
0.000710600940822411,0.0010920677196727,0.0481098859910432,0.706500231925972,0.717212114252196,0.247598037425728,0.118810580787489,0.703363713854797
0.000432076017007489,0.000662157908082693,0.0598314839016906,0.565806717703866,0.576541287779047,0.16550424801088,0.0928051695604647,0.634515769457849
0.00200730050382878,0.00300143114159618,0.409250563217502,0.339768426672255,0.346333330256873,0.432351328532904,0.271979826105217,0.287613926955685
0.00018030461192131,0.000273810014054754,0.459873375142406,0.602791099037423,0.613092637562073,0.409655083681566,0.260132916546212,0.288820405219341
2.47071588502e-05,3.70276744574107e-05,0.0263376010201846,0.542576644993092,0.551735088765883,0.14662178399808,0.400404528619036,0.317802111337039
0.00136699912573197,0.00219444235240396,0.091308599919083,0.627548919641548,0.627562142286759,0.303769409362449,0.39436286742493,0.310982886368257
0,0,0.0386130086558319,0.378486780137006,0.517242348880446,0.293318853322067,0.394494207885621,0.294197101829429
0.00229445440231203,0.00364486430658856,0.0370296166804341,0.750435794488177,0.760621306158124,0.165864229428926,0.414431689826365,0.282368369287348
