"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.167084040585905,0.821372638223693,0.951625157147646,0.445098804542795,0.919858189066872,0.992850135546178,0.935351648135111,0.897678731940687,0.685108100995421,0.364607985829934
0.932536002248526,0.0613764119334519,0.00385304167866707,0.905886396300048,0.683436711551622,0.732842054218054,0.508561668219045,0.793259247438982,0.839109559776261,0.0593510237522423
0.337303138803691,0.582920936867595,0.759657915681601,0.181614596862346,0.572584915207699,0.679226178908721,0.0342751473654062,0.968320100335404,0.649552424671128,0.080702303443104
0.577701186528429,0.929871587082744,0.765949012245983,0.360216644592583,0.122014412889257,0.0802247205283493,0.75856651738286,0.614150227513164,0.4391170789022,0.534504606155679
0.356491640210152,0.230842271121219,0.636478605680168,0.851389610674232,0.232374843908474,0.753974620020017,0.797996998997405,0.732537986245006,0.819910517893732,0.577009813161567
0.245765735860914,0.415184714365751,0.208483802853152,0.330181264085695,0.30360763752833,0.288890560856089,0.649235147750005,0.0185051807202399,0.517232726095244,0.534951198613271
0.690201760036871,0.995916082756594,0.686540416907519,0.371423623291776,0.999639452667907,0.312274807831272,0.786124477395788,0.690279090544209,0.210775544168428,0.854468769161031
0.558177063707262,0.65347858867608,0.0502647329121828,0.522144294576719,0.851228462532163,0.861382069764659,0.482729015406221,0.637793304864317,0.711405927781016,0.644268781645223
0.415389114292338,0.484455495839939,0.420100016752258,0.864134625298902,0.557455228408799,0.0652937330305576,0.909443596377969,0.116002437891439,0.1826600311324,0.542402552906424
0.831160355126485,0.795457636006176,0.191145273158327,0.867156902095303,0.326444261008874,0.481253072386608,0.458209494594485,0.322745327372104,0.113442504778504,0.310019225347787
0.340752439806238,0.1495212437585,0.849996210075915,0.270054739667103,0.614088272443041,0.5078434641473,0.399207362672314,0.562619487987831,0.0551003615837544,0.420925773447379
0.218539129709825,0.482925913529471,0.700835113413632,0.345358992228284,0.329389422433451,0.80637525417842,0.622833722736686,0.977120792958885,0.931583255063742,0.867616219213232
0.301829965552315,0.330108067020774,0.956737516680732,0.00516158272512257,0.877136576920748,0.221842373954132,0.85544366016984,0.627625132212415,0.385492231696844,0.239551157224923
0.328741348814219,0.777540124254301,0.471088921651244,0.709097588900477,0.494265380781144,0.478605853859335,0.784520988585427,0.205465001286939,0.712681832257658,0.667024482507259
0.351871269987896,0.420773629564792,0.225484856171533,0.139811653643847,0.386829696828499,0.136697385692969,0.885481573874131,0.914877994218841,0.490194314625114,0.514594780514017
0.00985643547028303,0.114364396780729,0.252894457196817,0.948424262693152,0.175188121153042,0.167801355710253,0.53460958879441,0.0981015849392861,0.440462696831673,0.384856372373179
0.282832300290465,0.242676677415147,0.383077677106485,0.947364461841062,0.145894432207569,0.789573333691806,0.292235272470862,0.531011721817777,0.721405655611306,0.675704977940768
0.687649303581566,0.0417438936419785,0.419707121094689,0.641813051188365,0.960126841440797,0.342789115849882,0.13679958623834,0.383685251697898,0.203831155318767,0.894415120128542
0.244764996692538,0.956514260731637,0.841025017434731,0.0408722162246704,0.235196642577648,0.271801221184433,0.560856358613819,0.764942440902814,0.118355395505205,0.37277432740666
0.583964992547408,0.752111814217642,0.145449404604733,0.873257622355595,0.857665051473305,0.340391596313566,0.955096634570509,0.0300019520800561,0.59617000981234,0.31286661978811
0.459863395895809,0.452658893773332,0.570858362363651,0.627950636669993,0.40099604614079,0.0887802976649255,0.664813119918108,0.193287181435153,0.00717815617099404,0.946695079794154
0.0485467209946364,0.442722449544817,0.00666213198564947,0.905665803235024,0.964957852615044,0.567734028212726,0.163747273851186,0.0125661748461425,0.956563068320975,0.810477048158646
0.412291125394404,0.44248237204738,0.993611462879926,0.465704564005136,0.335382092511281,0.720205697463825,0.236567504005507,0.47641217825003,0.0617298970464617,0.00831679976545274
0.0454395362176001,0.442252734676003,0.234222607221454,0.889061298687011,0.0746478058863431,0.884309700224549,0.876904536504298,0.630061889300123,0.397264618892223,0.252043165732175
0.690969885792583,0.771915309829637,0.414204463595524,0.798303646501154,0.329730225959793,0.971215946599841,0.444785567000508,0.830518125323579,0.128388161072508,0.439944422338158
0.0752818961627781,0.656616254011169,0.345513787819073,0.867715168278664,0.0160494819283485,0.221938271773979,0.898533530998975,0.811475029913709,0.16403342038393,0.149058955954388
0.305234842933714,0.546370317460969,0.20183450775221,0.503836903721094,0.181638899957761,0.795701373368502,0.713780292309821,0.68144013104029,0.111286179861054,0.179003618191928
0.632146866759285,0.782385808881372,0.275183618534356,0.51986074144952,0.50259525491856,0.72549889376387,0.848520036321133,0.50151832215488,0.775404706830159,0.54955073655583
0.00157276308164001,0.530057464260608,0.596245403168723,0.152871374273673,0.595693918410689,0.505658191395923,0.664683713810518,0.35886927228421,0.830247062724084,0.897455805912614
0.929801605409011,0.174113960238174,0.89112501218915,0.837818274041638,0.281925232615322,0.510298706125468,0.957831571577117,0.620492755435407,0.206337284995243,0.371209484757856
0.200440455460921,0.0472456749994308,0.935727050760761,0.971628899686038,0.924696385860443,0.920013694092631,0.441967363934964,0.498747477075085,0.732590526109561,0.273403926054016
0.241104894550517,0.463911475380883,0.475955220870674,0.575762171531096,0.633767240215093,0.202435641549528,0.261648311745375,0.442556347697973,0.171364398440346,0.0963177832309157
0.52973826113157,0.79011718230322,0.477821093518287,0.853100669337437,0.794185334350914,0.0688458054792136,0.892880777595565,0.479857844533399,0.41753161046654,0.726102558197454
0.31299670226872,0.908110525924712,0.433433011174202,0.933594950474799,0.166340688476339,0.722308471100405,0.988307427382097,0.966781146125868,0.245448695728555,0.0879174070432782
0.585402790922672,0.223830237984657,0.428778701229021,0.80988352233544,0.431129662785679,0.855953906197101,0.464770163409412,0.146495718043298,0.592211103066802,0.105412484612316
0.823284443235025,0.89768686122261,0.486003089230508,0.33559173415415,0.508962102234364,0.982834722148255,0.739040563814342,0.822003511479124,0.703649162780493,0.493265508208424
0.26184379751794,0.764476706506684,0.155836946796626,0.290168025298044,0.693650415632874,0.813105261418968,0.795640711672604,0.936278584646061,0.629548714263365,0.452937410678715
0.897690599318594,0.778569706249982,0.139241871191189,0.147113825194538,0.264547579688951,0.593435721006244,0.135415065102279,0.715263768332079,0.785371225560084,0.0457176428753883
0.234892033040524,0.552901550196111,0.988150878343731,0.439782825298607,0.0351518962997943,0.865414269734174,0.467445247340947,0.164885406615213,0.609684050781652,0.162048765225336
0.879616579739377,0.13247580290772,0.279001239454374,0.639780966797844,0.790686976863071,0.272684601368383,0.721486713737249,0.577199924271554,0.558037765091285,0.571628597099334
0.159513126825914,0.42367844725959,0.409583221422508,0.867362918099388,0.108540865592659,0.519461271818727,0.47382440418005,0.755142014473677,0.562710191356018,0.563630265882239
0.302865157835186,0.907618997385725,0.408056824933738,0.579083011019975,0.66195640200749,0.524786600377411,0.649458985775709,0.580768858781084,0.534775262931362,0.415450243046507
0.0899157386738807,0.943420256953686,0.685232511023059,0.0676021345425397,0.960268781986088,0.39264689385891,0.132173808058724,0.418737509753555,0.00729565625078976,0.488049005856737
0.0555706790182739,0.0493844097945839,0.610767721198499,0.23160317633301,0.118300035130233,0.643822075566277,0.530492292717099,0.672181474976242,0.576382787665352,0.568511494668201
0.038704709848389,0.552772404160351,0.744815783109516,0.221719400491565,0.928558944026008,0.776936553185806,0.335991674568504,0.00777188199572265,0.945414188085124,0.274500922299922
0.866482877638191,0.769013395765796,0.428290660493076,0.865018426673487,0.126813680399209,0.738830759655684,0.156162288272753,0.640617921948433,0.955156139563769,0.341733877081424
0.124095356324688,0.83604439185001,0.163298622937873,0.777362246764824,0.0026714641135186,0.154702829895541,0.851448009256274,0.165789185790345,0.0966932792216539,0.233334833756089
0.567354612983763,0.415543302660808,0.859449184965342,0.681718899635598,0.578925432404503,0.833809827454388,0.675952199380845,0.360804981086403,0.303348093759269,0.80578175955452
0.628589026397094,0.825732262106612,0.045507897855714,0.402217412134632,0.82491243747063,0.628049303777516,0.354113978100941,0.592657829634845,0.877611350966617,0.804968720767647
0.445553185185418,0.983142988290638,0.315721066435799,0.364747051615268,0.696002290584147,0.567165216431022,0.436581655638292,0.787621041527018,0.459640237502754,0.507555027725175
0.252653472358361,0.732336872024462,0.0396374859847128,0.55428906949237,0.541016440605745,0.587370904861018,0.27017334708944,0.699942263076082,0.393083258997649,0.688433282310143
0.48550244490616,0.459657815517858,0.00527276005595922,0.83710093004629,0.0132736596278846,0.575886759907007,0.910786643391475,0.698249253444374,0.481983839068562,0.367592009250075
0.0595041275955737,0.995944826863706,0.569414996542037,0.480508776614442,0.31609960924834,0.570526050636545,0.0655342645477504,0.0240685453172773,0.021684528561309,0.95167191629298
0.146389468573034,0.113612746587023,0.669620951404795,0.279411919880658,0.0668178535997868,0.370265734847635,0.291583043523133,0.406292636878788,0.986450597178191,0.492853673174977
0.548604329349473,0.709367612143978,0.82831264147535,0.186625743750483,0.14703078684397,0.877558831125498,0.203869432210922,0.420235794736072,0.943710761144757,0.731894162949175
0.656864192802459,0.430331806652248,0.606709058396518,0.321943772723898,0.89358207420446,0.191663834033534,0.795246338006109,0.905023175990209,0.125057680532336,0.580171615583822
0.870172507828102,0.28851293027401,0.274526740889996,0.365434844512492,0.343403114937246,0.665677258977666,0.273707404732704,0.314204751281068,0.552377766463906,0.766132650896907
0.751125333365053,0.667377395788208,0.121120175812393,0.430858603212982,0.831713585415855,0.119680376257747,0.438859805464745,0.552744861925021,0.142661513527855,0.757976529654115
0.595426276093349,0.240240800660104,0.347942759748548,0.567692056298256,0.959546580445021,0.761772099416703,0.0864605000242591,0.746864919783548,0.317975043784827,0.0972250814083964
0.968964454252273,0.201645442983136,0.84093880513683,0.294401071965694,0.250235973857343,0.58391297259368,0.870110505027696,0.135335384169593,0.98666059342213,0.633853426901624
0.747064613737166,0.113377425819635,0.99380656471476,0.795104827033356,0.278574109543115,0.668270127149299,0.640396338189021,0.35649986192584,0.168674668064341,0.0289562691468745
0.487579518696293,0.374348217388615,0.679245067760348,0.23231689282693,0.862354817101732,0.378271392313763,0.699198919115588,0.196729101240635,0.517226091818884,0.952606949256733
0.653252498945221,0.614751138724387,0.169997873948887,0.153590830042958,0.896270531229675,0.776983969379216,0.201674114679918,0.949755666079,0.798504409613088,0.476177551085129
0.275693974690512,0.0042711291462183,0.90445932908915,0.802458612248302,0.887205651029944,0.967525888467208,0.523663482395932,0.334123308537528,0.538691323716193,0.550544108264148
0.140258718514815,0.926954355789348,0.216479098657146,0.914191826945171,0.720946883084252,0.586946005932987,0.769294824218377,0.210371222812682,0.724824520060793,0.607748390873894
0.963927192846313,0.124413573881611,0.30029942211695,0.970034454017878,0.240923478500918,0.148802743991837,0.337164042983204,0.815365163143724,0.980016431072727,0.463234190596268
0.8365872297436,0.382007676409557,0.793521085521206,0.258442043559626,0.719317863462493,0.334592354716733,0.672507877927274,0.832211137050763,0.524569793604314,0.00757813639938831
0.877560368739069,0.780229282332584,0.435668212128803,0.892802160000429,0.87315160734579,0.104465776821598,0.972304582595825,0.674641735153273,0.833178566070274,0.673592152073979
0.529567862860858,0.827039920724928,0.250174321932718,0.0720990146510303,0.809527262113988,0.300832948647439,0.343671909999102,0.610157365445048,0.806159607833251,0.413716635899618
0.275345111032948,0.402029016753659,0.247646947158501,0.664897051407024,0.0641806684434414,0.411224095383659,0.208501022309065,0.158845803001896,0.397729367250577,0.7664394446183
0.273850332712755,0.223950116196647,0.102472000056878,0.266303685493767,0.242732557700947,0.381013127043843,0.394242749782279,0.873114190762863,0.506535740103573,0.840160864870995
0.236467969836667,0.814335633767769,0.139911221573129,0.255780637497082,0.308321990771219,0.58191539067775,0.825362285831943,0.552306622266769,0.519616218050942,0.584368191892281
0.632292698603123,0.912226257147267,0.415407667867839,0.578621316468343,0.0685201650485396,0.0388391301967204,0.829156818566844,0.217773051699623,0.940914231119677,0.817754031624645
0.553098477423191,0.703970702830702,0.668269851012155,0.0753880611155182,0.239155054790899,0.311767500359565,0.394535699859262,0.206591735361144,0.226399830775335,0.720679254736751
0.793330534826964,0.0729775212239474,0.325678357388824,0.600003885105252,0.00603519333526492,0.0350731315556914,0.74001417006366,0.896413173526525,0.334522217512131,0.664970986545086
0.186467740684748,0.558359104441479,0.54394044703804,0.449271000688896,0.932546503143385,0.716050758492202,0.0562911522574723,0.932501008268446,0.974050475284457,0.267846863018349
0.328675338765606,0.140706632519141,0.407966075930744,0.131745242746547,0.764478463213891,0.633418219396845,0.213498880388215,0.752104760147631,0.200345480348915,0.726184088969603
0.206926189130172,0.961125744041055,0.248086867853999,0.558914453256875,0.527365321991965,0.857547827297822,0.17371780029498,0.245316832326353,0.0107831764034927,0.520137120038271
0.580862682778388,0.164108386496082,0.533197834854946,0.725774551741779,0.177980034146458,0.0267847471404821,0.878101076697931,0.84523898572661,0.455149975372478,0.0915871146135032
0.873292648233473,0.414990026969463,0.975110413040966,0.132726026000455,0.604490992613137,0.482953833416104,0.559579523978755,0.0129856478888541,0.930722306482494,0.921925592469051
0.888671869179234,0.897160704247653,0.794165743282065,0.362366737332195,0.530060881748796,0.276429573539644,0.483762209536508,0.139116157311946,0.285639989422634,0.175075993640348
0.63390874909237,0.481375092174858,0.0187320306431502,0.695463301846758,0.519291891017929,0.466694024158642,0.402473848545924,0.777590239886194,0.402317497413605,0.674752813065425
0.186399267520756,0.728477730415761,0.971903060795739,0.324130966793746,0.291180232074112,0.0293293287977576,0.511370118241757,0.411739682080224,0.0502229903358966,0.454724001931027
0.931457203114405,0.727986479410902,0.268529960187152,0.0724666714668274,0.403072929708287,0.185080848634243,0.343271197052673,0.257516731508076,0.964411799097434,0.0862535485066473
0.674266806105152,0.958795313490555,0.858345931395888,0.283431325107813,0.382573558948934,0.326424272498116,0.344833360984921,0.66469462425448,0.572745950892568,0.671672070631757
0.123573278542608,0.309715127339587,0.603699570056051,0.94152065156959,0.424823752371594,0.495852370746434,0.105851229047403,0.23512644902803,0.0871673452202231,0.800408019917086
0.619395159184933,0.899234103271738,0.877814560662955,0.967196461046115,0.82364660454914,0.486222182167694,0.543827479938045,0.512733465526253,0.617479175329208,0.242625842569396
0.818724272539839,0.40589163522236,0.557531034806743,0.866061556152999,0.996453604195267,0.164876534137875,0.326376435579732,0.894107901956886,0.489994751987979,0.348300173645839
0.149813909316435,0.691229154588655,0.269289968768135,0.957559513859451,0.781344901537523,0.398985864128917,0.255049792816862,0.661822498776019,0.95567350066267,0.58029360184446
0.936801571398973,0.744505995884538,0.666942705167457,0.173734836978838,0.788766216719523,0.79167068307288,0.129490979714319,0.708615945186466,0.597050900571048,0.682626091875136
0.440930292475969,0.360168008133769,0.93837384111248,0.704285967163742,0.732487718574703,0.22152589680627,0.546602624934167,0.8380951017607,0.258883371017873,0.702725153183565
0.475363146746531,0.329732467420399,0.806589995743707,0.403144598705694,0.359429013216868,0.428461999632418,0.30518347886391,0.918704593088478,0.292087658075616,0.884226330555975
0.900940237333998,0.354491567704827,0.188037261832505,0.0308003707323223,0.807321928441525,0.321772606112063,0.784483196446672,0.125253771897405,0.455909827724099,0.636349671753123
0.168571130372584,0.718704044586048,0.911243559326977,0.625430745072663,0.524010546738282,0.999081679852679,0.753886527381837,0.38717875815928,0.364083616761491,0.00714844022877514
0.414656419306993,0.64622338861227,0.570467551006004,0.636747512966394,0.361475797370076,0.818167447345331,0.577734998892993,0.0996749768964946,0.267990951193497,0.94399730511941
0.166661205235869,0.802269846899435,0.466241351794451,0.721706717507914,0.537903505610302,0.216509250225499,0.950474555371329,0.89796389057301,0.623305052751675,0.516118037281558
0.0150602457579225,0.911498083267361,0.092567557701841,0.147014083573595,0.819767864886671,0.341816973173991,0.89880537474528,0.585810568882152,0.0916787395253778,0.519137110793963
0.986995209939778,0.937096491456032,0.132220618892461,0.16351295565255,0.40556925884448,0.574254154460505,0.402431844733655,0.387366567505524,0.239232774358243,0.848992056911811
0.879507940495387,0.769581525586545,0.748731695348397,0.589322342537344,0.269601115491241,0.874755303142592,0.508349725045264,0.058154592756182,0.292767620412633,0.243093664757907
0.822330036433414,0.0996600924991071,0.18425008142367,0.0236087252851576,0.474882401991636,0.782324155094102,0.876519237179309,0.255311106331646,0.485322357853875,0.0671584936790168
0.704185463022441,0.413168561179191,0.365059400442988,0.685532258823514,0.722200807416812,0.278630618937314,0.0919780454132706,0.70622170320712,0.239614212652668,0.0643431392963976
0.579542775405571,0.953062130138278,0.139181687030941,0.983905808534473,0.648653313750401,0.541198292514309,0.852930420543998,0.417917787795886,0.480175744742155,0.360653464216739
0.905710917897522,0.736884910846129,0.580652004806325,0.975670136744156,0.156254228437319,0.978636021725833,0.44494060985744,0.729746315861121,0.757095343433321,0.953531342558563
0.932461846852675,0.691817033337429,0.275585365248844,0.273010688368231,0.279307760531083,0.248946800595149,0.597909115022048,0.984374433988705,0.569328487850726,0.541987456846982
0.175249093445018,0.532747033052146,0.980692248092964,0.788735069800168,0.197342588333413,0.12611973285675,0.477559782331809,0.515773225808516,0.715985390124843,0.344612742075697
0.762526881182566,0.0792390687856823,0.995040057692677,0.819761710707098,0.424571313429624,0.0379010681062937,0.744199030566961,0.557172372471541,0.603548360522836,0.325729364762083
0.0098774207290262,0.205562505405396,0.0141078697051853,0.161017177160829,0.340516937430948,0.375868666917086,0.453397183679044,0.653860847232863,0.954505730886012,0.803657646523789
0.807719196658581,0.765218746615574,0.774670395068824,0.249068119097501,0.341868560994044,0.127760669915006,0.16149060963653,0.649255263851956,0.262442711507902,0.58841923205182
0.280553490621969,0.712708429899067,0.184565365314484,0.403723910683766,0.922754685860127,0.175883656134829,0.235102932201698,0.424314239993691,0.364507738035172,0.574051652336493
0.025235345819965,0.195710129570216,0.371124253142625,0.541466408176348,0.21662358706817,0.0991093036718667,0.265713281696662,0.502742354990914,0.284878803417087,0.911044576670974
0.233168753329664,0.166545725893229,0.568084423663095,0.049621190642938,0.272836025804281,0.61617507878691,0.820591161958873,0.301568774273619,0.2169707021676,0.876713320147246
0.987407700624317,0.681142118759453,0.0600642173085362,0.912030013743788,0.708145312033594,0.0182380843907595,0.668080399045721,0.519791678292677,0.195127425715327,0.603933415142819
0.0885460246354342,0.905647116247565,0.159157557412982,0.0462076407857239,0.960687639890239,0.704100851668045,0.854914598166943,0.46522316406481,0.625498467823491,0.146582925692201
0.217824190389365,0.150813156971708,0.970924763707444,0.763735371641815,0.58842899184674,0.107053745537996,0.895265664439648,0.257713068043813,0.74727059295401,0.151838891208172
0.149865156039596,0.261970217106864,0.325021401979029,0.134490535128862,0.451020975131541,0.926813113037497,0.278592366026714,0.102460339665413,0.019450833555311,0.310074290493503
0.0141867166385055,0.400008901022375,0.474714401876554,0.423625692492351,0.848752753343433,0.401947018224746,0.26686072954908,0.352858399273828,0.350570319453254,0.0757443346083164
0.522359790746123,0.901512134354562,0.685233159456402,0.459324784344062,0.406739129684865,0.277830730890855,0.81153743294999,0.113996681990102,0.848039862466976,0.78661238308996
0.167186685837805,0.609356583561748,0.971522914012894,0.272308755666018,0.35746298241429,0.694226608145982,0.0491449076216668,0.749891198705882,0.560769520001486,0.306460314197466
0.116815823828802,0.480610825354233,0.156249213265255,0.5198690793477,0.882001374149695,0.207219449337572,0.435363686643541,0.603137846337631,0.153841222636402,0.986854194896296
0.856404894264415,0.286661031423137,0.0628012255765498,0.0155593289528042,0.774256807286292,0.247484927531332,0.254834364168346,0.4570757902693,0.257386193377897,0.276298827724531
0.551723943091929,0.119165163021535,0.527147009968758,0.538171997526661,0.0136309696827084,0.263207551790401,0.924958827439696,0.648087375797331,0.67000705585815,0.974876346997917
0.199469033163041,0.663018541410565,0.998665898339823,0.0884138522669673,0.396495247026905,0.000457609072327614,0.862579694250599,0.376993312733248,0.630127149168402,0.541565597755834
0.958201854256913,0.0461962390691042,0.270537093747407,0.392658316064626,0.533059588167816,0.5452217804268,0.871031390037388,0.0500755254179239,0.581135125132278,0.616772327572107
0.122991933720186,0.708317283308133,0.160811086418107,0.130721186753362,0.320436597336084,0.466897014062852,0.976128571201116,0.448412595782429,0.445223903516307,0.0247738198377192
0.191923930309713,0.521125513361767,0.377666647778824,0.0226446550805122,0.576089422916993,0.183355355402455,0.804840157041326,0.126332715153694,0.702217871788889,0.0885173068381846
0.876583496341482,0.804803555831313,0.424907582812011,0.332803854485974,0.822569851530716,0.873778811655939,0.0998074454255402,0.896526559488848,0.0470528281293809,0.439621993573382
0.208736060187221,0.0830761189572513,0.0847723146434873,0.968033321900293,0.239594786660746,0.137884740717709,0.491705888183787,0.113469682633877,0.984818483702838,0.26302637741901
0.536322776228189,0.576856485800818,0.226695612305775,0.517181442817673,0.198260764824226,0.578398507786915,0.107925179414451,0.508465343387797,0.928471913561225,0.879740668460727
0.944835141766816,0.192253790097311,0.185559674864635,0.205595481442288,0.883579749148339,0.228449150687084,0.489451676839963,0.829506881767884,0.21332257357426,0.299941677832976
0.728917798493057,0.265235081315041,0.738464429043233,0.387501113349572,0.0978115214966238,0.683321377728134,0.233037602622062,0.624162123538554,0.32468079123646,0.239995226496831
0.0873352140188217,0.985576864331961,0.189245546003804,0.422371996333823,0.993998604593799,0.283669466618448,0.610113277332857,0.835792947094887,0.745491531444713,0.646023257402703
0.245289226295426,0.402188014006242,0.0158980379346758,0.811510425759479,0.914601487107575,0.218075322220102,0.804983682231978,0.731686416082084,0.550573977874592,0.576391989598051
0.880073405569419,0.337674123002216,0.836823283229023,0.42258791346103,0.0310880104079843,0.128258135868236,0.704252093331888,0.909610705683008,0.929835509276018,0.591310175135732
0.699627219699323,0.0997841465286911,0.88098964933306,0.193850320298225,0.0880805253982544,0.198756777215749,0.959152541356161,0.19001603545621,0.192661056993529,0.540602073073387
0.571054352913052,0.399582210695371,0.409368195803836,0.626144541427493,0.602037661708891,0.136821810388938,0.775460942881182,0.637076573679224,0.112186513608322,0.449321504915133
0.558690396137536,0.0255965481046587,0.309575003338978,0.697554221842438,0.779713880037889,0.162655905587599,0.264251041226089,0.243990332586691,0.982917942106724,0.936806918354705
0.00281983404420316,0.454595097573474,0.408762615639716,0.92426351713948,0.223313058027998,0.195346388500184,0.965355959255248,0.160142768872902,0.0790675717871636,0.506350678158924
0.581607764586806,0.644100270001218,0.402297004126012,0.652473184047267,0.4509426523,0.5150026823394,0.0572404148988426,0.569694940699264,0.454199129482731,0.600101238349453
0.40468254010193,0.578964566811919,0.0653800643049181,0.0742196855135262,0.0854594702832401,0.902078914223239,0.0109527132008225,0.468084551161155,0.961117647588253,0.248671198496595
0.81015288643539,0.217341940151528,0.302699090214446,0.765362089267001,0.301669679116458,0.803838473279029,0.313003102550283,0.924906044499949,0.199665633495897,0.881707883672789
0.0660016743931919,0.0889790703076869,0.393816153984517,0.969517474528402,0.491900230292231,0.915011962642893,0.793238480342552,0.842267746338621,0.949802558403462,0.647796066012233
0.860172270797193,0.757148629287258,0.503732938785106,0.620084789581597,0.35630629491061,0.283197613665834,0.485057717189193,0.0250079149845988,0.815244955942035,0.427442035172135
0.783162389881909,0.374097097432241,0.130639908602461,0.577605412574485,0.678255821345374,0.670310120563954,0.364485558588058,0.850111242383718,0.153336714953184,0.995591884711757
0.0351749390829355,0.341853056335822,0.027428915258497,0.404871943406761,0.273961617611349,0.0759490651544183,0.398152010282502,0.123916307929903,0.796607915312052,0.681270120898262
0.636499148793519,0.456109442515299,0.954540759557858,0.0209925081580877,0.250355057884008,0.279391372576356,0.83316910546273,0.340574388857931,0.783649694174528,0.354880777886137
0.360181005904451,0.51555360131897,0.128281849669293,0.0486405626870692,0.755414759041741,0.555117960320786,0.113476013531908,0.461275499081239,0.449380460660905,0.768217601347715
0.696327192010358,0.383887179894373,0.275145428720862,0.917080610524863,0.00613413914106786,0.460359442746267,0.844516391167417,0.806993413483724,0.545366203878075,0.581200049491599
0.294475323520601,0.521878068335354,0.144600961124524,0.165506232762709,0.963399976957589,0.484025209909305,0.952285156119615,0.806131697725505,0.253651948645711,0.59131692093797
